subject,cond,note1,note2,resp,rt,niveau
1464791452,1,8,3,-1,2550,2
1464791452,1,0,5,1,2011,2
1464791452,1,4,10,-1,2820,2
1464791452,1,8,3,1,1330,2
1464791452,1,0,6,1,3550,2
1464791452,1,8,1,-1,1000,2
1464791452,1,0,7,-1,3870,2
1464791452,1,9,2,-1,1940,2
1464791452,1,11,5,1,740,2
1464791452,1,11,6,1,2840,2
1464791452,1,10,2,-1,1461,2
1464791452,1,6,1,-1,5611,2
1464791452,1,5,7,1,970,2
1464791452,1,9,4,-1,1390,2
1464791452,1,0,6,-1,2962,2
1464791452,1,3,8,-1,2660,2
1464791452,1,1,7,1,4010,2
1464791452,1,2,9,1,1670,2
1464791452,1,9,3,-1,520,2
1464791452,1,5,0,-1,1710,2
1464791452,1,1,8,-1,1621,2
1464791452,1,1,8,-1,950,2
1464791452,1,5,0,1,2030,2
1464791452,1,4,6,1,3261,2
1464791452,1,11,4,-1,1080,2
1464791452,1,2,8,-1,4200,2
1464791452,1,7,0,1,2500,2
1464791452,1,6,11,-1,1090,2
1464791452,1,4,9,1,1845,2
1464791452,1,3,11,1,3170,2
1464791452,1,9,4,-1,2910,2
1464791452,1,9,4,-1,2290,2
1464791452,1,11,6,1,1091,2
1464791452,1,5,8,1,3670,2
1464791452,1,11,0,1,770,2
1464791452,1,10,5,-1,3040,2
1464791452,1,10,3,-1,1701,2
1464791452,1,4,11,1,3250,2
1464791452,1,7,1,1,2340,2
1464791452,1,9,4,-1,540,2
1464791452,1,4,11,1,2330,2
1464791452,1,10,4,-1,2081,2
1464791452,1,3,10,1,1600,2
1464791452,1,5,10,1,460,2
1464791452,1,1,8,1,1250,2
1464791452,1,3,9,-1,3250,2
1464791452,1,8,3,-1,3142,2
1464791452,1,1,7,1,1160,2
1464791452,1,4,11,1,520,2
1464791452,1,4,11,-1,470,2
1464791452,1,3,7,1,4237,2
1464791452,1,3,8,1,971,2
1464791452,1,5,0,1,860,2
1464791452,1,4,10,1,5150,2
1464791452,1,3,10,1,400,2
1464791452,1,1,7,-1,2561,2
1464791452,1,9,2,-1,1420,2
1464791452,1,9,4,1,500,2
1464791452,1,11,6,-1,1270,2
1464791452,1,2,7,1,1550,2
1464791452,1,5,11,1,1390,2
1464791452,1,7,1,1,810,2
1464791452,1,11,5,-1,230,2
1464791452,1,6,1,1,611,2
1464791452,1,5,10,1,410,2
1464791452,1,10,5,-1,320,2
1464791452,1,5,0,1,240,2
1464791452,1,10,3,-1,410,2
1464791452,1,8,1,-1,440,2
1464791452,1,9,3,-1,410,2
1464791452,1,6,4,1,2621,2
1464791452,1,6,11,1,830,2
1464791452,1,3,10,1,2570,2
1464791452,1,2,9,1,2140,2
1464791452,1,4,9,1,1861,2
1464791452,1,7,0,1,2401,2
1464791452,1,9,2,-1,1750,2
1464791452,1,1,8,1,620,2
1464791452,1,0,7,1,360,2
1464791452,1,2,7,1,500,2
1464791452,1,10,7,1,1610,2
1464791452,1,0,5,-1,2755,2
1464791452,1,7,0,1,621,2
1464791452,1,9,2,-1,820,2
1464791452,1,6,1,-1,360,2
1464791452,1,0,7,1,720,2
1464791452,1,4,9,-1,1230,2
1464791452,1,1,8,1,450,2
