subject,cond,note1,note2,resp,rt,niveau
philippe,1,8,2,1,1831,1
philippe,1,0,5,-1,642,1
philippe,1,9,3,1,851,1
philippe,1,7,2,1,1530,1
philippe,1,0,8,-1,980,1
philippe,1,2,9,-1,1150,1
philippe,1,5,11,1,2151,1
philippe,1,10,9,-1,2162,1
philippe,1,11,6,-1,1210,1
philippe,1,7,0,-1,3770,1
philippe,1,6,9,-1,2581,1
philippe,1,10,3,1,410,1
philippe,1,6,1,1,690,1
philippe,1,0,5,-1,520,1
philippe,1,2,9,-1,620,1
philippe,1,6,0,1,790,1
philippe,1,5,10,-1,1060,1
philippe,1,7,1,1,1860,1
philippe,1,9,8,1,761,1
philippe,1,10,5,-1,680,1
philippe,1,9,2,1,591,1
philippe,1,1,7,-1,2001,1
philippe,1,11,6,-1,1050,1
philippe,1,8,3,1,451,1
philippe,1,10,2,1,530,1
philippe,1,5,0,1,371,1
philippe,1,5,10,-1,1260,1
philippe,1,9,3,1,2080,1
philippe,1,6,1,1,580,1
philippe,1,11,5,-1,750,1
philippe,1,4,10,1,660,1
philippe,1,10,5,-1,1210,1
philippe,1,4,11,1,440,1
philippe,1,2,8,1,430,1
philippe,1,5,3,-1,540,1
philippe,1,10,5,-1,830,1
philippe,1,7,0,1,450,1
philippe,1,0,10,1,1041,1
philippe,1,7,2,1,1030,1
philippe,1,7,1,1,540,1
philippe,1,6,0,1,490,1
philippe,1,4,10,1,380,1
philippe,1,9,2,-1,500,1
philippe,1,0,5,-1,801,1
philippe,1,9,4,1,1601,1
philippe,1,3,8,1,761,1
philippe,1,10,4,1,910,1
philippe,1,10,3,1,470,1
philippe,1,2,9,-1,1040,1
philippe,1,6,11,-1,580,1
philippe,1,6,1,-1,410,1
philippe,1,11,4,1,420,1
philippe,1,8,3,-1,710,1
philippe,1,4,1,1,450,1
philippe,1,4,9,-1,741,1
philippe,1,3,9,1,1070,1
philippe,1,11,5,1,1860,1
philippe,1,4,10,-1,1601,1
philippe,1,7,2,1,580,1
philippe,1,3,9,-1,1250,1
philippe,1,11,6,1,420,1
philippe,1,1,7,-1,641,1
philippe,1,5,11,1,481,1
philippe,1,7,2,-1,930,1
philippe,1,1,8,1,570,1
philippe,1,1,0,1,480,1
