subject,cond,note1,note2,resp,rt,niveau
perline,1,0,4,1,420,0
perline,1,11,10,-1,1651,0
perline,1,6,8,1,811,0
perline,1,1,8,1,1851,0
perline,1,7,2,1,981,0
perline,1,6,0,1,1411,0
perline,1,7,0,-1,661,0
perline,1,9,2,1,271,0
perline,1,10,3,1,390,0
perline,1,3,8,-1,181,0
perline,1,2,9,-1,470,0
perline,1,1,8,-1,390,0
perline,1,0,6,-1,400,0
perline,1,9,4,1,240,0
perline,1,0,5,-1,250,0
perline,1,3,9,-1,261,0
perline,1,4,10,-1,181,0
perline,1,5,0,-1,170,0
perline,1,8,3,1,370,0
perline,1,10,3,1,540,0
perline,1,5,0,-1,331,0
perline,1,1,2,-1,410,0
perline,1,1,6,1,380,0
perline,1,10,5,-1,861,0
perline,1,3,10,1,2091,0
perline,1,1,6,1,770,0
perline,1,1,8,1,1010,0
perline,1,2,7,1,380,0
perline,1,10,5,1,2951,0
perline,1,10,8,1,2011,0
perline,1,11,4,-1,540,0
perline,1,7,1,1,280,0
perline,1,10,5,-1,2110,0
perline,1,7,2,1,1130,0
perline,1,2,9,1,1641,0
perline,1,8,2,-1,431,0
perline,1,1,8,1,601,0
perline,1,10,4,-1,431,0
perline,1,7,0,-1,800,0
perline,1,4,11,-1,580,0
perline,1,8,3,1,630,0
perline,1,3,8,-1,920,0
perline,1,7,0,1,471,0
perline,1,0,5,-1,1162,0
perline,1,7,1,-1,1491,0
perline,1,0,7,-1,360,0
perline,1,8,3,1,381,0
perline,1,10,3,1,330,0
perline,1,4,2,-1,601,0
