subject,cond,note1,note2,resp,rt,niveau
tranganh,1,0,7,1,510,15
tranganh,1,9,4,-1,880,15
tranganh,1,10,4,1,740,15
tranganh,1,1,6,1,690,15
tranganh,1,1,7,1,430,15
tranganh,1,6,1,-1,1221,15
tranganh,1,2,9,-1,401,15
tranganh,1,10,3,1,1500,15
tranganh,1,9,4,1,350,15
tranganh,1,5,11,-1,320,15
tranganh,1,1,6,-1,371,15
tranganh,1,8,2,-1,311,15
tranganh,1,9,4,-1,401,15
tranganh,1,6,11,-1,311,15
tranganh,1,7,1,-1,350,15
tranganh,1,8,3,-1,220,15
tranganh,1,5,10,-1,960,15
tranganh,1,11,5,1,210,15
tranganh,1,6,0,-1,243,15
tranganh,1,9,2,1,400,15
tranganh,1,1,8,1,1150,15
tranganh,1,8,1,1,801,15
tranganh,1,6,11,-1,402,15
tranganh,1,8,3,-1,321,15
tranganh,1,11,4,-1,341,15
tranganh,1,10,4,1,2171,15
tranganh,1,10,3,1,1920,15
tranganh,1,2,6,1,880,15
tranganh,1,0,7,1,490,15
tranganh,1,3,8,1,831,15
tranganh,1,8,1,-1,550,15
tranganh,1,4,11,-1,360,15
tranganh,1,5,10,-1,330,15
tranganh,1,0,6,1,1320,15
tranganh,1,1,3,1,1421,15
tranganh,1,1,8,1,451,15
tranganh,1,8,2,-1,580,15
tranganh,1,4,10,-1,590,15
tranganh,1,6,0,1,750,15
tranganh,1,0,7,1,381,15
tranganh,1,8,1,-1,280,15
tranganh,1,8,3,1,540,15
tranganh,1,11,5,1,351,15
tranganh,1,5,0,-1,431,15
tranganh,1,3,9,-1,370,15
tranganh,1,4,10,-1,481,15
tranganh,1,4,11,-1,370,15
tranganh,1,10,5,1,401,15
tranganh,1,8,3,-1,2120,15
tranganh,1,3,10,-1,2100,15
tranganh,1,0,6,-1,990,15
tranganh,1,3,10,1,801,15
tranganh,1,10,5,-1,1866,15
tranganh,1,2,7,1,710,15
tranganh,1,4,9,1,345,15
tranganh,1,10,3,-1,2960,15
tranganh,1,1,6,1,1070,15
tranganh,1,3,9,1,551,15
tranganh,1,6,1,1,330,15
tranganh,1,1,8,-1,290,15
tranganh,1,7,2,1,1630,15
tranganh,1,8,1,1,630,15
tranganh,1,4,10,-1,801,15
tranganh,1,9,4,1,261,15
tranganh,1,10,5,1,480,15
tranganh,1,2,3,1,1650,15
tranganh,1,8,2,-1,970,15
tranganh,1,0,5,1,620,15
tranganh,1,6,11,-1,860,15
tranganh,1,6,1,-1,2051,15
tranganh,1,2,7,-1,1100,15
