subject,cond,note1,note2,resp,rt,niveau
lea,1,4,9,-1,213,0
lea,1,2,7,-1,172,0
lea,1,0,5,1,72,0
lea,1,7,2,-1,406,0
lea,1,11,6,-1,467,0
lea,1,10,3,-1,244,0
lea,1,8,2,1,81,0
lea,1,4,8,-1,232,0
lea,1,5,10,-1,242,0
lea,1,11,4,1,82,0
lea,1,9,3,-1,71,0
lea,1,11,4,-1,232,0
lea,1,7,5,-1,333,0
lea,1,2,7,1,112,0
lea,1,4,10,1,696,0
lea,1,7,2,-1,162,0
lea,1,7,1,-1,21,0
lea,1,6,1,-1,142,0
lea,1,3,10,1,20,0
lea,1,0,7,-1,41,0
lea,1,9,2,1,486,0
lea,1,6,3,-1,233,0
lea,1,7,0,-1,21,0
lea,1,1,7,1,21,0
lea,1,4,11,-1,182,0
lea,1,9,4,-1,343,0
lea,1,1,2,-1,424,0
lea,1,5,11,1,122,0
lea,1,3,10,1,182,0
lea,1,3,8,1,263,0
lea,1,5,0,1,859,0
lea,1,6,0,1,333,0
lea,1,2,9,-1,101,0
lea,1,3,10,-1,626,0
lea,1,4,11,-1,222,0
lea,1,0,7,1,51,0
lea,1,1,8,1,152,0
lea,1,4,3,-1,413,0
lea,1,8,1,-1,20,0
lea,1,5,7,-1,272,0
lea,1,9,4,-1,152,0
lea,1,7,2,1,171,0
lea,1,0,7,-1,61,0
lea,1,6,1,-1,21,0
lea,1,1,6,-1,263,0
lea,1,1,7,-1,283,0
lea,1,10,4,-1,958,0
lea,1,4,11,1,192,0
lea,1,9,3,-1,102,0
