subject,cond,note1,note2,resp,rt,niveau
1464626383,1,7,2,1,680,7
1464626383,1,3,10,-1,650,7
1464626383,1,2,7,-1,420,7
1464626383,1,3,10,-1,650,7
1464626383,1,0,5,-1,660,7
1464626383,1,10,4,-1,410,7
1464626383,1,3,8,1,420,7
1464626383,1,11,10,-1,700,7
1464626383,1,2,7,-1,450,7
1464626383,1,8,1,1,480,7
1464626383,1,7,0,1,740,7
1464626383,1,9,4,1,640,7
1464626383,1,3,10,-1,310,7
1464626383,1,7,2,1,530,7
1464626383,1,11,6,-1,500,7
1464626383,1,4,10,1,1000,7
1464626383,1,0,5,-1,801,7
1464626383,1,8,2,-1,610,7
1464626383,1,10,3,-1,430,7
1464626383,1,5,0,1,290,7
1464626383,1,8,3,1,300,7
1464626383,1,5,0,1,731,7
1464626383,1,3,8,-1,380,7
1464626383,1,9,4,1,411,7
1464626383,1,8,3,1,421,7
1464626383,1,9,2,1,410,7
1464626383,1,6,11,1,490,7
1464626383,1,11,6,-1,280,7
1464626383,1,2,8,-1,230,7
1464626383,1,11,7,-1,490,7
1464626383,1,0,5,-1,300,7
1464626383,1,11,4,-1,150,7
1464626383,1,6,1,1,171,7
1464626383,1,7,1,1,420,7
1464626383,1,11,5,-1,251,7
1464626383,1,5,0,1,231,7
1464626383,1,5,11,1,330,7
1464626383,1,1,5,1,530,7
1464626383,1,5,2,1,270,7
1464626383,1,8,1,1,260,7
1464626383,1,3,9,1,391,7
1464626383,1,5,11,1,280,7
1464626383,1,2,9,-1,550,7
1464626383,1,6,0,1,240,7
1464626383,1,10,4,-1,160,7
1464626383,1,5,11,1,160,7
1464626383,1,1,7,-1,161,7
1464626383,1,2,7,-1,270,7
1464626383,1,8,3,1,210,7
1464626383,1,10,4,1,241,7
1464626383,1,7,2,1,326,7
1464626383,1,10,3,1,470,7
1464626383,1,11,5,1,230,7
1464626383,1,5,0,-1,370,7
1464626383,1,2,8,-1,451,7
1464626383,1,8,1,1,580,7
1464626383,1,0,7,-1,221,7
1464626383,1,3,10,1,2124,7
1464626383,1,11,6,-1,371,7
1464626383,1,4,1,1,140,7
1464626383,1,9,4,1,260,7
1464626383,1,4,10,-1,331,7
1464626383,1,11,6,-1,480,7
1464626383,1,8,1,1,521,7
1464626383,1,11,4,-1,330,7
1464626383,1,9,2,-1,650,7
1464626383,1,10,3,-1,540,7
1464626383,1,10,4,-1,520,7
1464626383,1,5,10,1,200,7
1464626383,1,5,10,1,300,7
1464626383,1,4,9,1,311,7
1464626383,1,4,11,1,240,7
1464626383,1,0,5,-1,390,7
1464626383,1,3,8,1,920,7
1464626383,1,1,7,-1,400,7
1464626383,1,6,0,1,432,7
1464626383,1,7,2,1,182,7
1464626383,1,9,4,1,191,7
1464626383,1,3,5,1,410,7
1464626383,1,11,9,-1,532,7
1464626383,1,2,7,-1,682,7
1464626383,1,2,9,-1,350,7
1464626383,1,0,6,-1,1162,7
1464626383,1,10,3,-1,522,7
1464626383,1,4,11,1,441,7
1464626383,1,6,11,1,320,7
1464626383,1,3,9,1,271,7
1464626383,1,1,6,1,312,7
1464626383,1,2,7,1,460,7
1464626383,1,11,4,-1,680,7
1464626383,1,10,5,-1,971,7
1464626383,1,7,0,1,491,7
1464626383,1,4,9,1,1350,7
1464626383,1,5,0,1,451,7
1464626383,1,1,4,-1,250,7
1464626383,1,0,4,-1,371,7
1464626383,1,9,10,1,620,7
1464626383,1,11,5,-1,840,7
1464626383,1,1,8,-1,800,7
1464626383,1,7,1,1,430,7
1464626383,1,4,11,1,391,7
1464626383,1,9,2,1,720,7
1464626383,1,1,7,-1,751,7
1464626383,1,1,6,-1,281,7
1464626383,1,3,11,1,810,7
1464626383,1,8,10,1,740,7
1464626383,1,10,3,-1,350,7
1464626383,1,3,10,1,511,7
1464626383,1,0,6,-1,681,7
1464626383,1,8,1,-1,600,7
1464626383,1,1,6,1,301,7
1464626383,1,6,1,1,620,7
1464626383,1,2,7,-1,731,7
1464626383,1,7,0,1,980,7
1464626383,1,6,1,1,231,7
1464626383,1,5,11,1,371,7
1464626383,1,11,4,-1,180,7
1464626383,1,5,10,1,220,7
1464626383,1,8,2,1,220,7
1464626383,1,10,5,1,240,7
1464626383,1,4,11,-1,551,7
1464626383,1,10,5,1,240,7
1464626383,1,6,7,1,440,7
1464626383,1,8,2,1,310,7
1464626383,1,1,8,-1,843,7
1464626383,1,9,2,1,722,7
1464626383,1,7,0,1,995,7
1464626383,1,9,0,1,530,7
1464626383,1,3,8,1,1148,7
1464626383,1,1,7,-1,301,7
1464626383,1,4,10,1,270,7
1464626383,1,3,10,1,420,7
1464626383,1,10,3,-1,460,7
1464626383,1,5,0,1,787,7
1464626383,1,9,4,1,570,7
1464626383,1,1,8,-1,540,7
1464626383,1,4,9,1,510,7
1464626383,1,2,7,-1,870,7
1464626383,1,3,9,1,575,7
1464626383,1,0,7,-1,450,7
1464626383,1,1,6,-1,1091,7
1464626383,1,3,8,1,502,7
1464626383,1,1,8,-1,550,7
1464626383,1,5,10,1,381,7
1464626383,1,1,8,-1,463,7
1464626383,1,2,8,-1,390,7
1464626383,1,10,5,-1,391,7
1464626383,1,9,2,-1,321,7
1464626383,1,1,8,1,330,7
1464626383,1,0,7,-1,372,7
1464626383,1,5,4,-1,491,7
1464626383,1,0,6,-1,643,7
1464626383,1,7,2,1,321,7
1464626383,1,10,5,1,470,7
1464626383,1,2,9,-1,681,7
1464626383,1,4,11,1,911,7
1464626383,1,3,5,1,431,7
1464626383,1,11,5,-1,491,7
1464626383,1,11,6,-1,1214,7
1464626383,1,11,4,-1,420,7
1464626383,1,10,1,-1,471,7
1464626383,1,3,8,1,340,7
1464626383,1,7,0,1,921,7
1464626383,1,7,6,-1,720,7
1464626383,1,4,9,1,332,7
1464626383,1,8,1,1,660,7
1464626383,1,9,3,1,751,7
1464626383,1,2,9,-1,110,7
1464626383,1,7,0,1,241,7
1464626383,1,8,3,1,310,7
1464626383,1,8,2,1,320,7
1464626383,1,2,9,-1,191,7
1464626383,1,9,3,1,221,7
1464626383,1,11,4,1,280,7
1464626383,1,7,1,1,420,7
1464626383,1,6,1,1,1421,7
1464626383,1,5,10,1,470,7
1464626383,1,8,2,1,161,7
1464626383,1,7,0,1,160,7
1464626383,1,8,9,1,320,7
1464626383,1,5,11,1,210,7
1464626383,1,6,0,1,170,7
1464626383,1,6,1,1,300,7
1464626383,1,9,4,1,210,7
1464626383,1,2,9,-1,240,7
