subject,cond,note1,note2,resp,rt,niveau
clementine,1,0,6,1,790,12
clementine,1,3,8,1,650,12
clementine,1,6,0,1,1040,12
clementine,1,10,3,1,850,12
clementine,1,6,11,1,3890,12
clementine,1,2,8,1,1473,12
clementine,1,1,8,1,690,12
clementine,1,9,2,-1,761,12
clementine,1,8,1,-1,660,12
clementine,1,10,3,-1,980,12
clementine,1,2,6,1,640,12
clementine,1,3,8,1,640,12
clementine,1,10,3,-1,711,12
clementine,1,7,1,-1,781,12
clementine,1,8,3,-1,1171,12
clementine,1,9,3,-1,810,12
clementine,1,3,10,1,350,12
clementine,1,0,5,1,2430,12
clementine,1,9,11,1,760,12
clementine,1,3,10,1,1371,12
clementine,1,6,11,1,740,12
clementine,1,6,1,1,1020,12
clementine,1,6,0,1,1760,12
clementine,1,4,10,1,1830,12
clementine,1,8,2,1,2411,12
clementine,1,2,7,1,3017,12
clementine,1,9,2,-1,980,12
clementine,1,10,5,-1,1700,12
clementine,1,9,4,-1,690,12
clementine,1,1,6,1,610,12
clementine,1,7,2,-1,361,12
clementine,1,0,7,1,1751,12
clementine,1,2,9,1,730,12
clementine,1,10,4,-1,490,12
clementine,1,3,10,1,650,12
clementine,1,10,5,-1,660,12
clementine,1,11,4,-1,531,12
clementine,1,4,10,1,640,12
clementine,1,3,8,1,1902,12
clementine,1,10,5,-1,1130,12
clementine,1,8,1,-1,4248,12
clementine,1,10,5,-1,770,12
clementine,1,11,9,-1,1210,12
clementine,1,3,9,1,2881,12
clementine,1,5,0,1,1750,12
clementine,1,3,8,1,1910,12
clementine,1,8,3,-1,580,12
clementine,1,9,4,-1,2520,12
clementine,1,0,7,-1,591,12
clementine,1,2,7,-1,350,12
clementine,1,2,8,-1,3280,12
clementine,1,6,11,1,600,12
clementine,1,6,1,1,450,12
clementine,1,8,4,1,1590,12
clementine,1,2,8,1,3061,12
clementine,1,6,0,1,1980,12
clementine,1,9,2,1,620,12
clementine,1,11,6,1,890,12
clementine,1,8,3,-1,960,12
clementine,1,8,3,-1,411,12
clementine,1,0,6,1,592,12
clementine,1,5,11,1,600,12
clementine,1,10,5,-1,711,12
