subject,cond,note1,note2,resp,rt,niveau
1464629165,1,1,8,1,2741,3
1464629165,1,11,6,-1,801,3
1464629165,1,0,6,1,2341,3
1464629165,1,6,3,-1,1770,3
1464629165,1,8,1,-1,1170,3
1464629165,1,1,2,1,1300,3
1464629165,1,5,0,-1,1962,3
1464629165,1,11,4,1,1741,3
1464629165,1,1,7,1,2571,3
1464629165,1,1,6,1,2081,3
1464629165,1,11,4,1,2950,3
1464629165,1,2,9,1,1671,3
1464629165,1,10,5,-1,360,3
1464629165,1,11,9,-1,3150,3
1464629165,1,11,4,1,2781,3
1464629165,1,1,8,1,5471,3
1464629165,1,10,5,-1,361,3
1464629165,1,4,0,-1,550,3
1464629165,1,8,1,-1,1150,3
1464629165,1,4,9,1,1090,3
1464629165,1,7,1,-1,1470,3
1464629165,1,10,4,-1,1550,3
1464629165,1,10,4,-1,430,3
1464629165,1,3,10,1,4670,3
1464629165,1,2,7,-1,1260,3
1464629165,1,2,7,1,670,3
1464629165,1,3,10,-1,2280,3
1464629165,1,0,5,-1,1170,3
1464629165,1,2,9,1,930,3
1464629165,1,4,10,1,720,3
1464629165,1,4,7,-1,970,3
1464629165,1,10,5,-1,790,3
1464629165,1,3,10,1,1020,3
1464629165,1,0,6,-1,580,3
1464629165,1,8,3,-1,1880,3
1464629165,1,11,6,-1,1051,3
1464629165,1,7,1,-1,980,3
1464629165,1,4,10,1,911,3
1464629165,1,0,6,1,6040,3
1464629165,1,7,2,-1,481,3
1464629165,1,8,1,-1,1291,3
1464629165,1,2,9,1,1040,3
1464629165,1,2,8,-1,810,3
1464629165,1,2,7,-1,2081,3
1464629165,1,10,3,-1,2640,3
1464629165,1,7,0,-1,1781,3
1464629165,1,6,1,-1,1430,3
1464629165,1,10,3,-1,1081,3
1464629165,1,0,3,1,1080,3
1464629165,1,9,4,1,1881,3
1464629165,1,10,5,1,901,3
1464629165,1,10,5,1,741,3
1464629165,1,6,11,1,2722,3
1464629165,1,5,10,-1,1241,3
1464629165,1,1,8,-1,1050,3
1464629165,1,0,7,1,2167,3
1464629165,1,7,2,1,9791,3
1464629165,1,0,3,1,2260,3
1464629165,1,8,1,-1,571,3
1464629165,1,11,6,1,1791,3
1464629165,1,2,9,1,390,3
1464629165,1,4,11,1,190,3
1464629165,1,8,3,-1,1541,3
1464629165,1,8,3,-1,481,3
1464629165,1,1,8,1,921,3
1464629165,1,11,6,-1,3310,3
1464629165,1,9,3,-1,1220,3
