subject,cond,note1,note2,resp,rt,niveau
Simon,1,6,0,1,1860,3
Simon,1,7,2,1,2961,3
Simon,1,9,4,1,1751,3
Simon,1,6,1,1,3160,3
Simon,1,11,5,1,5621,3
Simon,1,7,2,1,2070,3
Simon,1,10,3,1,3550,3
Simon,1,11,6,-1,2171,3
Simon,1,11,4,1,1151,3
Simon,1,7,1,1,870,3
Simon,1,10,2,1,5740,3
Simon,1,10,4,1,980,3
Simon,1,2,7,1,2731,3
Simon,1,8,1,-1,1230,3
Simon,1,11,5,-1,3212,3
Simon,1,0,7,1,4793,3
Simon,1,6,11,-1,2721,3
Simon,1,10,3,-1,2000,3
Simon,1,2,9,1,720,3
Simon,1,1,8,-1,640,3
Simon,1,1,7,-1,4050,3
Simon,1,8,2,-1,1630,3
Simon,1,7,0,-1,2380,3
Simon,1,3,8,1,1860,3
Simon,1,9,3,1,3280,3
Simon,1,0,6,1,30917,3
Simon,1,4,10,-1,2121,3
Simon,1,10,3,-1,3131,3
Simon,1,10,5,1,1880,3
Simon,1,5,0,1,1541,3
Simon,1,8,2,1,891,3
Simon,1,10,3,1,591,3
Simon,1,6,11,1,2472,3
Simon,1,5,10,-1,1210,3
Simon,1,10,3,-1,400,3
Simon,1,1,6,1,730,3
Simon,1,4,9,1,2510,3
Simon,1,4,9,1,540,3
Simon,1,5,3,-1,3251,3
Simon,1,6,1,1,1390,3
Simon,1,8,1,1,7320,3
Simon,1,5,11,1,2930,3
Simon,1,2,8,-1,2260,3
Simon,1,3,10,1,1090,3
Simon,1,6,11,1,670,3
Simon,1,11,4,1,2050,3
Simon,1,6,1,1,1281,3
Simon,1,9,2,-1,660,3
Simon,1,1,6,1,5750,3
Simon,1,2,9,1,2471,3
Simon,1,1,0,-1,341,3
Simon,1,6,5,-1,791,3
Simon,1,10,4,-1,1970,3
Simon,1,3,8,1,2671,3
Simon,1,5,10,1,3021,3
Simon,1,9,2,-1,901,3
Simon,1,7,0,-1,1560,3
Simon,1,2,8,1,2101,3
Simon,1,0,7,1,970,3
Simon,1,1,6,-1,770,3
Simon,1,6,11,-1,1541,3
Simon,1,0,5,1,891,3
Simon,1,4,9,-1,490,3
Simon,1,2,7,1,1890,3
Simon,1,9,4,-1,1724,3
Simon,1,9,2,-1,5602,3
Simon,1,5,11,-1,2050,3
Simon,1,0,7,1,10311,3
