subject,cond,note1,note2,resp,rt,niveau
juju,1,7,2,1,183,5
juju,1,7,2,1,304,5
juju,1,2,9,-1,21,5
juju,1,6,10,-1,101,5
juju,1,6,0,-1,131,5
juju,1,10,5,1,344,5
juju,1,10,3,1,263,5
juju,1,0,5,1,193,5
juju,1,11,5,1,21,5
juju,1,2,8,1,20,5
juju,1,8,1,1,393,5
juju,1,4,10,-1,121,5
juju,1,2,7,-1,20,5
juju,1,0,6,1,1313,5
juju,1,2,9,-1,1231,5
juju,1,3,10,-1,363,5
juju,1,6,1,-1,111,5
juju,1,11,5,1,111,5
juju,1,9,2,1,41,5
juju,1,7,1,1,71,5
juju,1,5,11,1,141,5
juju,1,4,3,-1,536,5
juju,1,5,10,-1,324,5
juju,1,7,1,-1,314,5
juju,1,4,9,-1,455,5
juju,1,7,0,1,505,5
juju,1,10,4,1,142,5
juju,1,9,4,1,92,5
juju,1,8,1,1,112,5
juju,1,0,7,-1,151,5
juju,1,8,6,-1,374,5
juju,1,2,7,-1,91,5
juju,1,6,0,1,728,5
juju,1,7,0,1,305,5
juju,1,4,10,-1,133,5
juju,1,9,2,1,515,5
juju,1,11,5,1,385,5
juju,1,1,8,1,61,5
juju,1,10,11,1,1018,5
juju,1,9,2,1,748,5
juju,1,6,11,-1,222,5
juju,1,11,6,1,665,5
juju,1,10,4,1,463,5
juju,1,8,3,1,21,5
juju,1,3,10,-1,71,5
juju,1,6,1,-1,334,5
juju,1,0,5,1,133,5
juju,1,7,0,-1,102,5
juju,1,1,7,1,376,5
juju,1,8,1,-1,61,5
