subject,cond,note1,note2,resp,rt,niveau
1464784788,1,4,10,1,1301,14
1464784788,1,3,9,1,3120,14
1464784788,1,9,4,-1,1521,14
1464784788,1,10,3,-1,3168,14
1464784788,1,10,3,-1,3892,14
1464784788,1,10,3,-1,861,14
1464784788,1,1,6,1,1240,14
1464784788,1,5,10,1,960,14
1464784788,1,7,3,-1,490,14
1464784788,1,5,0,-1,1301,14
1464784788,1,11,6,1,421,14
1464784788,1,0,5,1,3770,14
1464784788,1,11,6,-1,3070,14
1464784788,1,2,7,1,430,14
1464784788,1,8,3,-1,430,14
1464784788,1,4,9,1,361,14
1464784788,1,10,5,-1,770,14
1464784788,1,0,6,1,770,14
1464784788,1,7,0,-1,410,14
1464784788,1,2,7,1,360,14
1464784788,1,6,1,-1,1832,14
1464784788,1,8,3,-1,1647,14
1464784788,1,6,0,-1,1426,14
1464784788,1,6,1,-1,1984,14
1464784788,1,4,11,-1,1890,14
1464784788,1,7,2,-1,2700,14
1464784788,1,7,2,-1,2812,14
1464784788,1,3,8,1,461,14
1464784788,1,9,2,-1,941,14
1464784788,1,3,9,1,270,14
1464784788,1,5,11,1,1640,14
1464784788,1,3,10,1,1550,14
1464784788,1,1,8,1,1430,14
1464784788,1,6,0,-1,441,14
1464784788,1,3,10,1,401,14
1464784788,1,10,9,-1,1690,14
1464784788,1,8,1,-1,1980,14
1464784788,1,3,8,1,1520,14
1464784788,1,2,9,1,1410,14
1464784788,1,5,0,-1,920,14
1464784788,1,2,9,1,1000,14
1464784788,1,2,7,1,1700,14
1464784788,1,9,3,-1,1160,14
1464784788,1,9,4,1,2370,14
1464784788,1,5,3,-1,1231,14
1464784788,1,8,1,-1,1040,14
1464784788,1,2,9,1,1180,14
1464784788,1,1,6,1,1170,14
1464784788,1,3,10,1,1321,14
1464784788,1,5,11,-1,1100,14
1464784788,1,8,2,-1,791,14
1464784788,1,0,5,1,1590,14
1464784788,1,5,10,1,1530,14
1464784788,1,11,4,-1,1230,14
1464784788,1,6,5,1,2870,14
1464784788,1,1,8,1,1370,14
1464784788,1,10,8,-1,1450,14
1464784788,1,7,2,-1,821,14
1464784788,1,1,7,1,1331,14
1464784788,1,7,2,-1,1031,14
1464784788,1,10,3,-1,1360,14
1464784788,1,10,3,-1,690,14
1464784788,1,11,6,-1,1330,14
1464784788,1,3,8,1,1521,14
1464784788,1,10,5,-1,520,14
1464784788,1,9,2,-1,2211,14
1464784788,1,8,3,-1,1770,14
1464784788,1,8,1,-1,1011,14
1464784788,1,10,4,-1,4210,14
1464784788,1,8,3,-1,1450,14
1464784788,1,1,6,1,1090,14
1464784788,1,4,9,1,1171,14
1464784788,1,10,2,-1,431,14
1464784788,1,5,10,1,1320,14
1464784788,1,10,4,-1,400,14
1464784788,1,11,5,-1,1200,14
1464784788,1,2,9,1,370,14
1464784788,1,10,5,-1,660,14
1464784788,1,10,5,-1,420,14
1464784788,1,1,7,1,360,14
1464784788,1,6,1,-1,420,14
1464784788,1,6,2,1,800,14
1464784788,1,4,11,-1,470,14
1464784788,1,9,2,-1,1610,14
1464784788,1,7,2,-1,1510,14
1464784788,1,0,7,1,1090,14
1464784788,1,0,7,1,291,14
1464784788,1,11,6,1,1440,14
1464784788,1,9,2,-1,301,14
1464784788,1,0,3,1,2671,14
1464784788,1,9,4,-1,1230,14
1464784788,1,6,11,-1,1420,14
1464784788,1,0,7,1,930,14
1464784788,1,9,4,-1,700,14
1464784788,1,5,0,-1,1170,14
1464784788,1,8,3,-1,1421,14
