subject,cond,note1,note2,resp,rt,niveau
emma,1,5,10,-1,350,6
emma,1,11,5,-1,360,6
emma,1,1,8,1,400,6
emma,1,1,5,-1,310,6
emma,1,11,0,-1,730,6
emma,1,0,7,1,370,6
emma,1,4,11,1,210,6
emma,1,8,3,1,490,6
emma,1,1,7,1,441,6
emma,1,5,11,-1,520,6
emma,1,10,4,1,510,6
emma,1,7,2,-1,220,6
emma,1,10,3,-1,320,6
emma,1,2,7,1,370,6
emma,1,3,8,1,310,6
emma,1,3,11,-1,420,6
emma,1,9,4,-1,1210,6
emma,1,1,8,1,661,6
emma,1,9,3,-1,381,6
emma,1,1,3,1,940,6
emma,1,5,0,-1,610,6
emma,1,10,3,1,381,6
emma,1,4,11,-1,310,6
emma,1,3,8,1,340,6
emma,1,7,2,-1,341,6
emma,1,7,2,1,600,6
emma,1,3,8,1,350,6
emma,1,7,2,-1,231,6
emma,1,8,2,-1,300,6
emma,1,2,6,1,400,6
emma,1,0,6,1,360,6
emma,1,0,7,1,320,6
emma,1,0,6,-1,330,6
emma,1,2,9,1,320,6
emma,1,10,4,-1,290,6
emma,1,0,6,1,400,6
emma,1,1,7,1,270,6
emma,1,5,0,-1,401,6
emma,1,6,1,-1,271,6
emma,1,8,1,-1,410,6
emma,1,2,7,1,411,6
emma,1,7,2,-1,301,6
emma,1,1,6,1,500,6
emma,1,8,3,-1,210,6
emma,1,10,4,1,681,6
emma,1,0,5,1,500,6
emma,1,7,10,1,831,6
emma,1,7,9,-1,640,6
