subject,cond,note1,note2,resp,rt,niveau
1464785945,1,5,11,1,1020,0
1464785945,1,7,1,1,870,0
1464785945,1,4,9,-1,2900,0
1464785945,1,2,7,1,681,0
1464785945,1,7,0,1,610,0
1464785945,1,3,10,1,1520,0
1464785945,1,1,6,-1,1180,0
1464785945,1,9,4,-1,1980,0
1464785945,1,11,6,-1,640,0
1464785945,1,5,9,-1,1111,0
1464785945,1,6,1,-1,1330,0
1464785945,1,2,8,-1,570,0
1464785945,1,8,2,1,1560,0
1464785945,1,0,7,1,1790,0
1464785945,1,7,2,1,1561,0
1464785945,1,10,3,1,961,0
1464785945,1,2,9,-1,1530,0
1464785945,1,11,6,1,1381,0
1464785945,1,0,5,-1,1151,0
1464785945,1,5,11,1,1630,0
1464785945,1,9,2,1,880,0
1464785945,1,3,10,1,1070,0
1464785945,1,3,8,1,1280,0
1464785945,1,10,4,-1,1071,0
1464785945,1,4,9,1,691,0
1464785945,1,1,8,1,1070,0
1464785945,1,0,6,-1,1311,0
1464785945,1,8,1,-1,650,0
1464785945,1,0,7,-1,1210,0
1464785945,1,0,5,-1,1922,0
1464785945,1,2,10,1,590,0
1464785945,1,9,2,1,740,0
1464785945,1,0,7,1,820,0
1464785945,1,3,10,1,1010,0
1464785945,1,6,11,-1,720,0
1464785945,1,6,0,-1,730,0
1464785945,1,8,3,1,1551,0
1464785945,1,1,7,-1,1531,0
1464785945,1,6,3,-1,1360,0
1464785945,1,0,5,-1,704,0
1464785945,1,9,2,1,820,0
1464785945,1,8,2,-1,1430,0
1464785945,1,5,10,1,701,0
1464785945,1,4,0,-1,764,0
1464785945,1,2,8,1,1250,0
1464785945,1,9,3,-1,830,0
1464785945,1,1,6,1,890,0
1464785945,1,4,3,-1,2340,0
1464785945,1,8,3,1,1412,0
1464785945,1,6,11,1,2260,0
1464785945,1,7,0,-1,780,0
1464785945,1,1,8,1,781,0
1464785945,1,5,10,-1,1230,0
1464785945,1,7,2,1,710,0
1464785945,1,6,11,-1,852,0
1464785945,1,10,3,-1,830,0
1464785945,1,11,6,-1,1000,0
1464785945,1,4,11,1,21000,0
1464785945,1,2,7,1,1661,0
1464785945,1,4,11,-1,580,0
