subject,cond,note1,note2,resp,rt,niveau
1465157526,1,1,7,1,6094,16
1465157526,1,11,6,1,4912,16
1465157526,1,6,0,-1,5461,16
1465157526,1,3,10,-1,1601,16
1465157526,1,4,10,-1,682,16
1465157526,1,4,11,-1,1551,16
1465157526,1,11,5,1,620,16
1465157526,1,11,4,1,500,16
1465157526,1,6,11,-1,391,16
1465157526,1,11,6,1,951,16
1465157526,1,6,1,-1,5256,16
1465157526,1,3,8,1,2700,16
1465157526,1,3,2,-1,1370,16
1465157526,1,6,0,-1,970,16
1465157526,1,3,8,1,330,16
1465157526,1,2,7,1,680,16
1465157526,1,10,4,-1,330,16
1465157526,1,8,1,1,1890,16
1465157526,1,2,7,1,530,16
1465157526,1,4,11,1,4252,16
1465157526,1,2,9,1,1261,16
1465157526,1,4,10,1,681,16
1465157526,1,2,9,1,555,16
1465157526,1,8,5,-1,1141,16
1465157526,1,5,11,1,651,16
1465157526,1,3,10,1,791,16
1465157526,1,8,3,-1,904,16
1465157526,1,3,8,1,261,16
1465157526,1,10,3,-1,390,16
1465157526,1,10,5,-1,630,16
1465157526,1,11,4,-1,2360,16
1465157526,1,4,10,1,640,16
1465157526,1,8,2,-1,2187,16
1465157526,1,9,4,-1,991,16
1465157526,1,0,7,-1,1360,16
1465157526,1,5,10,1,1270,16
1465157526,1,9,3,-1,1622,16
1465157526,1,8,3,-1,360,16
1465157526,1,10,8,-1,442,16
1465157526,1,7,1,1,1990,16
1465157526,1,1,7,1,3180,16
1465157526,1,1,6,1,2411,16
1465157526,1,3,10,1,1932,16
1465157526,1,0,5,-1,291,16
1465157526,1,9,2,-1,1391,16
1465157526,1,1,6,1,1800,16
1465157526,1,3,8,1,600,16
1465157526,1,9,3,-1,412,16
1465157526,1,0,7,1,1930,16
1465157526,1,6,0,-1,1031,16
1465157526,1,9,2,-1,1740,16
1465157526,1,6,1,-1,790,16
1465157526,1,7,2,-1,740,16
1465157526,1,1,6,1,723,16
1465157526,1,2,7,1,710,16
1465157526,1,0,1,1,431,16
1465157526,1,0,6,1,331,16
1465157526,1,10,3,-1,1360,16
1465157526,1,4,11,1,2571,16
1465157526,1,7,0,1,1611,16
1465157526,1,0,7,1,1051,16
1465157526,1,1,8,1,380,16
1465157526,1,1,11,-1,500,16
1465157526,1,7,0,-1,2182,16
1465157526,1,8,9,1,840,16
1465157526,1,6,8,1,311,16
1465157526,1,2,8,1,260,16
1465157526,1,2,9,1,290,16
1465157526,1,9,2,-1,250,16
1465157526,1,6,11,1,2342,16
1465157526,1,5,10,1,1570,16
1465157526,1,4,10,1,370,16
1465157526,1,6,0,1,810,16
1465157526,1,8,1,1,590,16
1465157526,1,1,7,-1,290,16
1465157526,1,3,8,1,410,16
1465157526,1,0,5,1,500,16
1465157526,1,10,5,-1,1620,16
1465157526,1,3,8,1,430,16
1465157526,1,1,8,1,290,16
1465157526,1,6,11,-1,1081,16
1465157526,1,0,7,1,870,16
1465157526,1,9,2,-1,1111,16
1465157526,1,0,5,1,610,16
1465157526,1,4,9,1,1951,16
1465157526,1,3,9,1,861,16
1465157526,1,11,5,-1,1740,16
1465157526,1,0,9,-1,1541,16
1465157526,1,2,7,1,500,16
1465157526,1,9,7,-1,3460,16
1465157526,1,4,10,1,740,16
1465157526,1,6,11,1,470,16
1465157526,1,1,8,-1,950,16
1465157526,1,11,4,1,2020,16
1465157526,1,11,4,1,510,16
1465157526,1,3,10,1,840,16
1465157526,1,11,5,1,681,16
1465157526,1,11,6,1,330,16
1465157526,1,11,6,1,350,16
1465157526,1,0,7,1,220,16
1465157526,1,11,6,1,170,16
1465157526,1,9,4,-1,311,16
1465157526,1,7,2,-1,460,16
1465157526,1,4,9,1,280,16
1465157526,1,11,2,1,840,16
1465157526,1,9,2,-1,911,16
1465157526,1,9,3,-1,550,16
1465157526,1,11,5,1,460,16
1465157526,1,9,3,-1,321,16
1465157526,1,6,11,-1,721,16
1465157526,1,2,9,1,730,16
1465157526,1,9,4,-1,1890,16
1465157526,1,0,5,1,660,16
1465157526,1,10,5,1,350,16
1465157526,1,8,3,-1,1600,16
1465157526,1,5,4,-1,730,16
1465157526,1,1,10,1,960,16
1465157526,1,5,10,1,1960,16
1465157526,1,5,11,1,441,16
1465157526,1,1,8,1,750,16
1465157526,1,9,4,-1,420,16
1465157526,1,8,1,1,1572,16
1465157526,1,6,11,1,1542,16
1465157526,1,3,9,1,2031,16
1465157526,1,10,4,-1,1720,16
1465157526,1,6,1,1,1310,16
1465157526,1,6,10,-1,1501,16
1465157526,1,8,3,-1,1520,16
1465157526,1,6,1,-1,1960,16
1465157526,1,3,10,1,570,16
1465157526,1,8,1,1,2911,16
1465157526,1,5,0,1,1576,16
1465157526,1,1,6,1,635,16
1465157526,1,1,8,1,320,16
1465157526,1,7,1,-1,521,16
1465157526,1,2,8,1,1757,16
1465157526,1,8,3,1,3243,16
1465157526,1,4,9,1,720,16
1465157526,1,10,5,-1,500,16
1465157526,1,7,0,1,522,16
1465157526,1,9,4,-1,1011,16
1465157526,1,3,8,1,1210,16
1465157526,1,8,3,-1,841,16
1465157526,1,2,8,1,690,16
1465157526,1,5,10,1,480,16
1465157526,1,9,3,-1,1230,16
1465157526,1,10,3,-1,420,16
1465157526,1,0,6,1,481,16
1465157526,1,0,6,1,351,16
1465157526,1,5,11,1,2531,16
1465157526,1,2,6,1,1316,16
1465157526,1,10,4,-1,561,16
1465157526,1,1,6,1,770,16
1465157526,1,0,7,1,2260,16
1465157526,1,2,7,1,1050,16
1465157526,1,10,4,-1,1742,16
1465157526,1,8,3,-1,361,16
1465157526,1,4,11,1,1730,16
1465157526,1,0,7,1,2590,16
1465157526,1,5,0,-1,1001,16
1465157526,1,5,7,1,860,16
1465157526,1,8,2,-1,1370,16
1465157526,1,1,8,1,4361,16
1465157526,1,11,6,1,1280,16
1465157526,1,0,6,1,310,16
1465157526,1,5,10,1,1200,16
1465157526,1,4,9,1,480,16
1465157526,1,11,5,1,910,16
1465157526,1,3,9,1,520,16
1465157526,1,2,8,1,130,16
1465157526,1,2,7,1,730,16
1465157526,1,5,0,-1,1770,16
1465157526,1,9,2,-1,200,16
1465157526,1,2,9,1,340,16
1465157526,1,10,3,-1,830,16
1465157526,1,2,9,1,521,16
1465157526,1,5,10,1,321,16
1465157526,1,4,11,1,380,16
1465157526,1,11,6,-1,600,16
1465157526,1,3,10,1,1300,16
1465157526,1,10,5,-1,510,16
1465157526,1,5,10,1,390,16
1465157526,1,8,1,1,1260,16
1465157526,1,9,2,1,200,16
1465157526,1,9,4,1,490,16
1465157526,1,4,9,-1,2220,16
1465157526,1,0,5,1,671,16
1465157526,1,7,0,-1,650,16
1465157526,1,5,8,1,1990,16
1465157526,1,5,11,1,171,16
1465157526,1,7,2,1,281,16
1465157526,1,10,5,1,1570,16
1465157526,1,8,2,1,1031,16
1465157526,1,7,0,1,1520,16
1465157526,1,10,3,1,500,16
1465157526,1,7,3,1,930,16
1465157526,1,10,3,1,270,16
