subject,cond,note1,note2,resp,rt,niveau
Victor,1,3,9,1,300,1
Victor,1,11,5,-1,1850,1
Victor,1,10,4,-1,1940,1
Victor,1,9,3,1,560,1
Victor,1,4,10,1,2040,1
Victor,1,4,9,-1,1241,1
Victor,1,2,9,-1,630,1
Victor,1,10,4,1,340,1
Victor,1,2,9,-1,530,1
Victor,1,7,2,1,751,1
Victor,1,7,1,1,1090,1
Victor,1,2,8,-1,631,1
Victor,1,9,2,1,460,1
Victor,1,11,4,1,410,1
Victor,1,10,5,1,361,1
Victor,1,2,9,1,531,1
Victor,1,9,3,1,361,1
Victor,1,5,0,1,460,1
Victor,1,8,3,1,311,1
Victor,1,7,2,1,390,1
Victor,1,4,5,1,441,1
Victor,1,11,4,1,511,1
Victor,1,10,7,-1,1090,1
Victor,1,8,3,1,571,1
Victor,1,10,5,1,1532,1
Victor,1,10,3,1,3660,1
Victor,1,10,5,1,270,1
Victor,1,4,9,1,911,1
Victor,1,7,0,1,240,1
Victor,1,3,9,-1,1061,1
Victor,1,3,8,-1,280,1
Victor,1,8,2,1,241,1
Victor,1,9,4,1,251,1
Victor,1,4,9,-1,630,1
Victor,1,11,10,-1,720,1
Victor,1,10,4,1,440,1
Victor,1,6,11,1,1910,1
Victor,1,9,2,1,1200,1
Victor,1,6,11,1,600,1
Victor,1,10,5,-1,2360,1
Victor,1,3,0,-1,2211,1
Victor,1,5,10,1,760,1
Victor,1,7,2,1,890,1
Victor,1,4,11,-1,561,1
Victor,1,1,8,-1,330,1
Victor,1,3,10,-1,551,1
Victor,1,6,0,1,261,1
Victor,1,3,8,1,3070,1
Victor,1,10,4,1,400,1
Victor,1,8,3,1,361,1
Victor,1,0,7,-1,371,1
Victor,1,8,1,1,300,1
Victor,1,4,11,-1,341,1
Victor,1,9,4,1,381,1
Victor,1,6,1,1,380,1
Victor,1,0,5,1,671,1
Victor,1,3,8,1,681,1
Victor,1,1,6,-1,391,1
Victor,1,8,1,1,261,1
Victor,1,6,11,1,611,1
Victor,1,1,8,-1,591,1
Victor,1,1,8,-1,460,1
