subject,cond,note1,note2,resp,rt,niveau
charlelie,1,10,7,-1,4491,10
charlelie,1,1,6,-1,7651,10
charlelie,1,0,7,-1,2830,10
charlelie,1,9,2,1,372,10
charlelie,1,0,8,-1,280,10
charlelie,1,11,5,-1,840,10
charlelie,1,9,3,1,2581,10
charlelie,1,1,7,-1,1381,10
charlelie,1,4,11,1,380,10
charlelie,1,5,0,1,891,10
charlelie,1,6,4,-1,641,10
charlelie,1,4,11,1,700,10
charlelie,1,6,1,-1,461,10
charlelie,1,1,8,1,882,10
charlelie,1,8,3,-1,410,10
charlelie,1,8,1,-1,1681,10
charlelie,1,0,3,1,440,10
charlelie,1,5,0,-1,1630,10
charlelie,1,2,7,1,2880,10
charlelie,1,5,0,-1,360,10
charlelie,1,10,4,-1,1210,10
charlelie,1,1,8,-1,2121,10
charlelie,1,6,1,1,560,10
charlelie,1,5,0,-1,710,10
charlelie,1,1,3,1,771,10
charlelie,1,7,0,-1,2362,10
charlelie,1,3,4,1,400,10
charlelie,1,5,0,-1,690,10
charlelie,1,9,8,-1,1431,10
charlelie,1,5,10,1,411,10
charlelie,1,11,6,-1,470,10
charlelie,1,3,9,1,331,10
charlelie,1,6,0,1,400,10
charlelie,1,8,1,1,261,10
charlelie,1,3,10,-1,231,10
charlelie,1,10,5,1,790,10
charlelie,1,6,11,-1,480,10
charlelie,1,4,5,1,1950,10
charlelie,1,6,0,-1,231,10
charlelie,1,11,3,1,4661,10
charlelie,1,9,4,-1,931,10
charlelie,1,6,11,1,1281,10
charlelie,1,5,11,1,380,10
charlelie,1,7,2,1,2100,10
charlelie,1,9,4,1,1381,10
charlelie,1,9,2,-1,340,10
charlelie,1,1,7,-1,3680,10
charlelie,1,2,9,-1,2490,10
charlelie,1,10,4,1,680,10
charlelie,1,5,0,-1,290,10
charlelie,1,8,10,1,1061,10
charlelie,1,9,3,-1,430,10
charlelie,1,0,7,-1,1811,10
charlelie,1,2,9,-1,410,10
