subject,cond,note1,note2,resp,rt,niveau
Charles,1,0,5,1,380,9
Charles,1,2,7,-1,1370,9
Charles,1,10,5,-1,1810,9
Charles,1,5,8,1,501,9
Charles,1,7,0,1,760,9
Charles,1,4,10,1,641,9
Charles,1,11,4,-1,320,9
Charles,1,7,1,1,210,9
Charles,1,6,1,1,461,9
Charles,1,3,10,1,1352,9
Charles,1,8,2,-1,960,9
Charles,1,8,1,-1,540,9
Charles,1,6,0,1,1270,9
Charles,1,11,4,-1,500,9
Charles,1,10,0,1,681,9
Charles,1,0,2,1,460,9
Charles,1,6,0,1,1150,9
Charles,1,1,8,1,2530,9
Charles,1,6,1,1,341,9
Charles,1,6,1,1,270,9
Charles,1,10,5,-1,460,9
Charles,1,10,3,-1,371,9
Charles,1,9,4,-1,411,9
Charles,1,1,6,1,2487,9
Charles,1,7,2,-1,810,9
Charles,1,3,9,1,591,9
Charles,1,9,2,-1,241,9
Charles,1,8,4,-1,541,9
Charles,1,5,10,1,330,9
Charles,1,5,0,1,410,9
Charles,1,6,0,1,1290,9
Charles,1,0,5,-1,261,9
Charles,1,0,6,-1,540,9
Charles,1,5,11,1,341,9
Charles,1,2,9,1,1881,9
Charles,1,1,8,-1,751,9
Charles,1,7,1,1,1170,9
Charles,1,5,0,1,490,9
Charles,1,8,1,1,590,9
Charles,1,5,10,-1,600,9
Charles,1,11,4,-1,701,9
Charles,1,2,7,-1,1622,9
Charles,1,0,7,-1,2120,9
Charles,1,5,0,1,830,9
Charles,1,5,10,-1,500,9
Charles,1,1,6,1,1320,9
Charles,1,2,9,-1,2321,9
Charles,1,10,4,-1,2150,9
Charles,1,1,2,1,3100,9
Charles,1,4,9,1,571,9
Charles,1,0,6,-1,410,9
Charles,1,8,3,-1,521,9
Charles,1,4,11,1,1111,9
Charles,1,6,1,1,1230,9
Charles,1,9,2,1,1560,9
Charles,1,10,9,-1,700,9
Charles,1,3,8,-1,941,9
Charles,1,4,9,1,1772,9
Charles,1,7,0,1,440,9
Charles,1,10,3,-1,390,9
Charles,1,9,3,-1,730,9
Charles,1,0,7,1,2161,9
Charles,1,8,2,-1,630,9
