subject,cond,note1,note2,resp,rt,niveau
1464628188,1,8,1,-1,6272,8
1464628188,1,11,6,-1,3445,8
1464628188,1,1,6,-1,3310,8
1464628188,1,0,6,-1,1211,8
1464628188,1,6,10,1,610,8
1464628188,1,7,2,1,1280,8
1464628188,1,1,6,-1,1410,8
1464628188,1,3,10,-1,5580,8
1464628188,1,7,2,1,1771,8
1464628188,1,3,8,-1,1680,8
1464628188,1,6,1,1,2581,8
1464628188,1,10,4,1,1790,8
1464628188,1,4,10,-1,790,8
1464628188,1,0,7,1,1680,8
1464628188,1,1,7,1,5972,8
1464628188,1,3,8,-1,1650,8
1464628188,1,7,2,1,1050,8
1464628188,1,11,7,-1,1201,8
1464628188,1,7,1,1,1901,8
1464628188,1,10,5,1,1590,8
1464628188,1,8,2,1,4020,8
1464628188,1,5,0,-1,2780,8
1464628188,1,8,3,1,981,8
1464628188,1,10,3,1,1430,8
1464628188,1,6,11,1,3530,8
1464628188,1,3,8,-1,1130,8
1464628188,1,5,10,1,1410,8
1464628188,1,1,8,-1,1601,8
1464628188,1,9,3,1,820,8
1464628188,1,7,0,1,3810,8
1464628188,1,3,8,-1,1080,8
1464628188,1,9,4,1,1170,8
1464628188,1,11,6,1,1110,8
1464628188,1,8,1,1,1721,8
1464628188,1,7,0,1,990,8
1464628188,1,10,5,1,1850,8
1464628188,1,9,4,1,3501,8
1464628188,1,2,8,-1,1651,8
1464628188,1,6,1,1,1460,8
1464628188,1,5,11,-1,700,8
1464628188,1,4,10,-1,401,8
1464628188,1,10,4,1,550,8
1464628188,1,2,7,-1,1180,8
1464628188,1,1,10,-1,4371,8
1464628188,1,4,11,-1,2700,8
1464628188,1,4,9,-1,2493,8
1464628188,1,6,0,1,2470,8
1464628188,1,7,11,1,3801,8
1464628188,1,0,6,-1,3271,8
1464628188,1,10,5,1,1490,8
1464628188,1,2,7,-1,1060,8
1464628188,1,0,6,-1,4531,8
1464628188,1,4,8,-1,2570,8
1464628188,1,0,7,-1,1840,8
1464628188,1,8,2,1,590,8
1464628188,1,4,9,-1,870,8
1464628188,1,8,1,1,911,8
1464628188,1,3,8,-1,1740,8
1464628188,1,3,10,-1,2160,8
1464628188,1,5,0,1,1361,8
1464628188,1,3,9,-1,910,8
1464628188,1,6,0,1,1231,8
1464628188,1,4,9,-1,980,8
1464628188,1,10,5,1,3470,8
1464628188,1,1,7,-1,1590,8
1464628188,1,11,5,-1,1211,8
1464628188,1,11,4,-1,2951,8
1464628188,1,5,10,1,3100,8
1464628188,1,8,3,1,1130,8
1464628188,1,1,6,-1,3740,8
1464628188,1,10,3,1,2301,8
1464628188,1,5,8,1,2060,8
1464628188,1,1,8,-1,1140,8
1464628188,1,1,8,-1,941,8
1464628188,1,10,3,1,1060,8
1464628188,1,6,11,1,1660,8
1464628188,1,5,0,1,1822,8
1464628188,1,7,0,1,1850,8
1464628188,1,1,6,-1,880,8
1464628188,1,2,7,-1,731,8
1464628188,1,10,4,1,550,8
1464628188,1,9,4,1,3621,8
1464628188,1,6,11,1,6650,8
1464628188,1,10,3,1,1870,8
1464628188,1,11,4,1,2270,8
1464628188,1,3,10,-1,1420,8
1464628188,1,10,4,1,1986,8
1464628188,1,0,7,-1,2851,8
