subject,cond,note1,note2,resp,rt,niveau
1464614957,1,6,11,1,2711,3
1464614957,1,0,2,1,920,3
1464614957,1,0,5,1,690,3
1464614957,1,8,7,-1,991,3
1464614957,1,0,6,1,1130,3
1464614957,1,1,8,1,561,3
1464614957,1,3,10,1,1460,3
1464614957,1,1,9,-1,780,3
1464614957,1,8,2,-1,480,3
1464614957,1,8,2,-1,390,3
1464614957,1,3,10,1,3851,3
1464614957,1,1,7,-1,1050,3
1464614957,1,11,8,-1,1590,3
1464614957,1,11,1,1,1020,3
1464614957,1,2,7,1,721,3
1464614957,1,10,3,-1,2630,3
1464614957,1,7,2,-1,1473,3
1464614957,1,6,0,-1,1381,3
1464614957,1,4,11,-1,1311,3
1464614957,1,11,5,1,571,3
1464614957,1,10,4,1,1560,3
1464614957,1,4,11,-1,711,3
1464614957,1,3,8,1,1491,3
1464614957,1,9,3,-1,581,3
1464614957,1,7,2,-1,380,3
1464614957,1,2,7,1,441,3
1464614957,1,1,7,1,930,3
1464614957,1,11,4,-1,900,3
1464614957,1,0,7,-1,571,3
1464614957,1,11,6,-1,580,3
1464614957,1,5,10,1,410,3
1464614957,1,2,9,1,241,3
1464614957,1,9,4,-1,80,3
1464614957,1,1,6,1,230,3
1464614957,1,6,11,-1,1120,3
1464614957,1,9,4,-1,780,3
1464614957,1,6,11,1,321,3
1464614957,1,10,5,-1,1510,3
1464614957,1,5,8,1,642,3
1464614957,1,0,5,1,4580,3
1464614957,1,10,3,-1,540,3
1464614957,1,7,1,-1,511,3
1464614957,1,10,4,-1,360,3
1464614957,1,2,8,1,421,3
1464614957,1,9,3,-1,330,3
1464614957,1,7,0,-1,320,3
1464614957,1,0,7,1,460,3
1464614957,1,9,2,-1,270,3
1464614957,1,4,10,1,420,3
1464614957,1,11,5,-1,350,3
1464614957,1,10,5,-1,460,3
1464614957,1,4,9,1,330,3
1464614957,1,11,6,-1,361,3
1464614957,1,2,9,1,290,3
1464614957,1,2,7,1,3060,3
1464614957,1,6,11,1,1110,3
1464614957,1,0,5,1,2010,3
1464614957,1,4,10,1,1051,3
1464614957,1,11,6,-1,1602,3
1464614957,1,3,8,1,490,3
1464614957,1,3,9,1,631,3
1464614957,1,8,3,-1,370,3
1464614957,1,8,1,-1,371,3
1464614957,1,6,1,-1,330,3
1464614957,1,5,3,-1,1510,3
1464614957,1,8,9,1,3752,3
1464614957,1,1,8,1,370,3
1464614957,1,9,6,-1,770,3
1464614957,1,7,1,-1,330,3
1464614957,1,8,3,-1,230,3
1464614957,1,5,10,1,280,3
1464614957,1,5,10,1,240,3
1464614957,1,7,0,1,291,3
1464614957,1,0,6,-1,320,3
1464614957,1,5,0,1,240,3
1464614957,1,11,6,-1,200,3
1464614957,1,11,4,-1,210,3
1464614957,1,3,8,1,190,3
1464614957,1,8,1,-1,201,3
1464614957,1,8,3,1,480,3
1464614957,1,10,4,1,400,3
1464614957,1,9,2,-1,851,3
1464614957,1,7,0,-1,250,3
1464614957,1,6,0,-1,210,3
1464614957,1,7,0,1,121,3
1464614957,1,2,9,1,230,3
1464614957,1,4,10,1,290,3
1464614957,1,10,4,-1,220,3
1464614957,1,0,7,1,3220,3
1464614957,1,3,9,1,531,3
1464614957,1,7,0,1,330,3
1464614957,1,3,8,1,580,3
1464614957,1,6,0,1,280,3
1464614957,1,3,9,1,270,3
1464614957,1,8,2,1,170,3
1464614957,1,0,5,1,231,3
1464614957,1,7,0,1,191,3
1464614957,1,4,11,-1,240,3
1464614957,1,3,10,-1,130,3
1464614957,1,11,5,1,220,3
1464614957,1,3,8,1,260,3
1464614957,1,11,6,1,1151,3
1464614957,1,4,10,1,360,3
1464614957,1,7,2,1,231,3
1464614957,1,6,0,-1,130,3
1464614957,1,9,4,-1,211,3
1464614957,1,4,9,1,220,3
1464614957,1,2,7,1,380,3
1464614957,1,11,4,1,1920,3
1464614957,1,5,11,1,382,3
1464614957,1,5,10,1,440,3
1464614957,1,2,8,1,380,3
1464614957,1,2,8,1,401,3
1464614957,1,10,3,-1,371,3
1464614957,1,5,10,1,1201,3
1464614957,1,8,1,1,441,3
1464614957,1,4,7,1,3862,3
1464614957,1,2,9,1,410,3
1464614957,1,1,8,1,540,3
1464614957,1,6,11,1,361,3
1464614957,1,8,1,1,340,3
1464614957,1,9,3,1,270,3
1464614957,1,10,5,1,350,3
1464614957,1,5,11,-1,291,3
1464614957,1,10,6,1,350,3
1464614957,1,0,4,1,2000,3
1464614957,1,9,2,-1,821,3
1464614957,1,8,3,1,1861,3
1464614957,1,8,3,1,890,3
1464614957,1,6,1,-1,440,3
1464614957,1,9,4,1,442,3
1464614957,1,10,3,-1,830,3
1464614957,1,8,2,-1,230,3
1464614957,1,9,4,-1,3091,3
1464614957,1,8,3,-1,340,3
1464614957,1,6,1,-1,220,3
1464614957,1,4,9,1,460,3
1464614957,1,1,0,-1,720,3
1464614957,1,6,1,-1,351,3
1464614957,1,11,5,1,1930,3
1464614957,1,3,10,1,350,3
1464614957,1,1,6,1,411,3
1464614957,1,4,9,1,341,3
1464614957,1,8,7,-1,601,3
1464614957,1,2,9,1,732,3
1464614957,1,10,3,-1,260,3
1464614957,1,1,8,1,480,3
1464614957,1,1,7,1,521,3
1464614957,1,6,1,1,581,3
1464614957,1,3,10,-1,171,3
1464614957,1,0,7,1,231,3
1464614957,1,5,11,1,280,3
1464614957,1,10,5,-1,371,3
1464614957,1,6,1,1,210,3
1464614957,1,9,3,1,210,3
1464614957,1,0,6,1,150,3
1464614957,1,0,7,1,220,3
1464614957,1,9,3,-1,291,3
1464614957,1,7,2,-1,240,3
1464614957,1,9,4,-1,980,3
1464614957,1,6,4,-1,580,3
1464614957,1,5,6,1,1360,3
1464614957,1,8,3,-1,1100,3
1464614957,1,7,1,-1,180,3
1464614957,1,9,2,-1,460,3
1464614957,1,2,7,1,260,3
1464614957,1,0,6,1,300,3
1464614957,1,3,9,1,290,3
1464614957,1,7,2,-1,440,3
1464614957,1,10,4,-1,200,3
1464614957,1,5,0,1,330,3
1464614957,1,5,0,1,360,3
1464614957,1,11,6,-1,221,3
1464614957,1,1,6,-1,380,3
1464614957,1,1,8,1,1130,3
1464614957,1,10,5,1,271,3
1464614957,1,10,3,1,560,3
1464614957,1,2,7,1,1110,3
1464614957,1,10,2,1,700,3
1464614957,1,1,6,1,370,3
1464614957,1,5,0,-1,250,3
1464614957,1,9,4,-1,401,3
1464614957,1,10,3,-1,140,3
1464614957,1,1,8,1,270,3
1464614957,1,3,1,-1,300,3
1464614957,1,1,7,1,310,3
1464614957,1,4,11,-1,300,3
1464614957,1,6,11,-1,400,3
1464614957,1,3,8,1,351,3
1464614957,1,1,8,1,311,3
1464614957,1,4,11,-1,3751,3
1464614957,1,4,9,1,280,3
1464614957,1,6,0,-1,530,3
1464614957,1,8,2,-1,760,3
1464614957,1,0,6,1,360,3
1464614957,1,3,8,1,220,3
1464614957,1,8,0,-1,290,3
1464614957,1,4,0,-1,370,3
1464614957,1,11,4,1,371,3
1464614957,1,1,6,1,381,3
1464614957,1,8,1,-1,340,3
1464614957,1,0,5,1,320,3
1464614957,1,11,6,-1,370,3
1464614957,1,0,7,-1,331,3
1464614957,1,5,0,1,590,3
1464614957,1,4,9,1,420,3
1464614957,1,4,7,1,370,3
1464614957,1,4,11,1,380,3
1464614957,1,5,0,1,440,3
1464614957,1,7,1,1,430,3
1464614957,1,0,5,-1,350,3
1464614957,1,0,7,-1,1300,3
1464614957,1,4,10,1,391,3
1464614957,1,6,11,1,390,3
1464614957,1,0,5,-1,370,3
1464614957,1,3,10,1,331,3
1464614957,1,2,8,1,430,3
1464614957,1,11,4,-1,380,3
1464614957,1,8,1,-1,1111,3
1464614957,1,1,6,1,430,3
1464614957,1,7,2,-1,380,3
1464614957,1,1,7,1,300,3
1464614957,1,5,10,1,791,3
1464614957,1,10,5,-1,370,3
1464614957,1,5,6,1,831,3
1464614957,1,5,2,-1,430,3
1464614957,1,5,0,-1,621,3
1464614957,1,2,7,1,370,3
1464614957,1,7,0,-1,380,3
1464614957,1,7,9,1,240,3
1464614957,1,9,2,-1,541,3
1464614957,1,2,8,1,191,3
1464614957,1,2,9,1,340,3
1464614957,1,9,2,-1,260,3
1464614957,1,6,1,-1,340,3
1464614957,1,3,9,1,221,3
1464614957,1,10,5,-1,80,3
1464614957,1,7,2,-1,210,3
1464614957,1,11,5,1,231,3
1464614957,1,2,9,1,441,3
1464614957,1,3,10,1,300,3
1464614957,1,11,4,-1,271,3
1464614957,1,9,2,-1,1380,3
1464614957,1,4,11,1,260,3
1464614957,1,1,6,1,340,3
1464614957,1,7,1,-1,370,3
1464614957,1,11,4,1,281,3
1464614957,1,5,11,-1,320,3
1464614957,1,8,1,-1,330,3
1464614957,1,4,9,1,380,3
1464614957,1,5,10,1,301,3
1464614957,1,5,11,1,300,3
